,demand_point_index,x_coordinate,y_coordinate,2016,2017,2018,2019,2020,2021,2022,2023,2024,demand_point_index,x_coordinate,y_coordinate,supply_point_ka_index
141,141,13.5,2.5,0.4284626761140097,0.8443695251010773,1.22127563509354,3.0556518980436422,4.169456395907847,7.211492924407652,12.870917767539298,20.73591096331202,22.001730574219465,141,13.5,2.5,24
142,142,14.5,2.5,0.4014587836238949,0.6741095881511507,1.2720525044250557,4.178475071092751,5.780824276004048,7.983934455752911,11.986664368366515,19.25967360026169,21.01532549126728,142,14.5,2.5,24
143,143,15.5,2.5,0.5390522543423881,0.9860946355911469,1.958797007371716,5.192841462765366,7.860701697425289,10.432380959727167,16.83052611967561,25.4395136293857,27.43397520454288,143,15.5,2.5,24
144,144,16.5,2.5,0.7920021572689363,1.3453903554439608,3.2029383887999434,6.544146894258716,12.228227985352632,13.970278496655103,20.1039798180212,28.284613033178235,31.23210437183885,144,16.5,2.5,57
145,145,17.5,2.5,0.5744259233056694,1.1084141738699078,2.5839934233680366,6.120005548917228,9.617115368979372,13.77876272576445,18.7426000379332,26.92653107206684,28.33601911293416,145,17.5,2.5,57
146,146,18.5,2.5,0.572162615784963,1.0671220837690756,2.88265286567082,6.6968623492524735,11.009529697109638,14.357163812839977,16.033332461957315,27.646915397219672,28.24472560595109,146,18.5,2.5,57
147,147,19.5,2.5,0.4943755230581502,0.990654343848006,2.540642001719245,5.489726627212463,9.838736829664368,10.623618987500254,14.778745639940857,23.984185596018943,23.821476218425893,147,19.5,2.5,99
148,148,20.5,2.5,0.3724779416777319,0.8127097901777831,2.089265010666669,5.709295079691049,8.657085229363187,10.762930060096084,15.134241476355871,24.76448761429391,24.682468671606223,148,20.5,2.5,60
149,149,21.5,2.5,0.380131293113638,0.8128587895211314,1.65987509540558,4.90137320067647,7.394019274558729,10.856072788239974,15.986193541225648,28.83943792261528,27.520266382651705,149,21.5,2.5,60
150,150,22.5,2.5,0.5435299066157084,0.9034153316360226,1.8333851310519609,4.834743148823634,7.892258686080888,13.633519455179831,20.449259336123323,29.572315545530422,35.33239820218125,150,22.5,2.5,60
151,151,23.5,2.5,0.8394753543789432,1.257460192264522,3.762788115575127,8.627652854241429,12.449347204809945,18.32566644760792,25.817894858048305,31.93811351108008,42.174131147872735,151,23.5,2.5,74
152,152,24.5,2.5,0.7851079831197312,1.2144909521350922,3.620316165427686,7.524573941814466,12.340032627873567,17.024468475896864,24.055296496482978,34.50535808033688,35.74200160521723,152,24.5,2.5,74
153,153,25.5,2.5,0.5626445325962791,0.9279593890981386,1.935932105791322,5.170752616240251,8.075466395565222,13.598142578687543,17.35089397292239,28.45653015654592,31.330525241972364,153,25.5,2.5,74
154,154,26.5,2.5,0.3959895874215298,0.756761416440536,1.4630605108964194,3.995856394879229,6.224151374906679,9.496643351779422,13.031094769386415,20.27863748813144,23.733229777118783,154,26.5,2.5,74
155,155,27.5,2.5,0.3970225478617989,0.8548449536637145,1.43477472667798,3.8746639992901786,5.901664428996317,9.964854945885511,12.789008397762158,19.67981686172203,20.3821251599186,155,27.5,2.5,74
156,156,28.5,2.5,0.4963277521142448,0.8683673055005178,1.452160207612992,3.5110225498577727,6.589202941050823,10.36858274048069,13.327060180682162,17.656641873641377,20.146906301030143,156,28.5,2.5,74
157,157,29.5,2.5,0.4470142965954075,1.0103716743026443,1.2558991322201296,3.76710133546044,6.090725935885862,7.935395629480916,13.791719229010164,19.2872246291353,22.535165161586075,157,29.5,2.5,74
158,158,30.5,2.5,0.4666252418555353,1.0224559740961496,1.514333021423193,3.9413881504810298,6.400194782571769,10.274318753009412,14.075031072189956,22.307119272074,25.90259363952613,158,30.5,2.5,74
159,159,31.5,2.5,0.5509728710781937,1.194333425200239,1.7562459637896322,4.704479429415027,8.43709176143659,10.582334022244575,18.18363368464722,24.33297577971982,30.71833613076525,159,31.5,2.5,74
160,160,32.5,2.5,0.4919115541653612,1.1236014924997664,1.5828326304751772,4.736242647218559,7.423243958430371,11.202103938720096,16.13781546459059,26.5493165802349,28.66976048886189,160,32.5,2.5,92
161,161,33.5,2.5,0.6581597693654766,1.4765651742894057,1.6206294612754808,4.813665847495233,10.07837539573075,14.172396324067613,23.2443773979713,32.31720538860777,32.68226781075414,161,33.5,2.5,92
162,162,34.5,2.5,0.8924093458269137,1.823250597863264,2.428886178749717,4.9400983156883935,10.54604841136261,20.66801952198985,25.003807587643426,36.59459023813263,41.257388500514864,162,34.5,2.5,92
163,163,35.5,2.5,0.6541901182073557,1.217031926184895,2.125010896259633,5.590146967289568,12.166423209820705,16.19126557930061,22.791132789161495,26.673979397005247,37.93861532239978,163,35.5,2.5,92
164,164,36.5,2.5,0.9749999994875728,1.7842931239116588,3.8020032552800775,9.689487476568944,15.31785202487952,27.86660945851242,34.650829439685864,38.40162630419371,61.15629905653316,164,36.5,2.5,92
165,165,37.5,2.5,1.3004787076448523,2.222607444590716,4.913430129354165,14.90974091336784,26.120587624251616,36.86417394641695,45.74557970755678,48.39705590367718,73.36132775352388,165,37.5,2.5,92
166,166,38.5,2.5,1.2400259138292924,2.258905423857801,4.001583443988297,12.85734038506579,20.058107708787333,31.318586342636028,38.51364139954963,44.189072846520205,67.53376264030805,166,38.5,2.5,92
167,167,39.5,2.5,1.4549966728594177,2.707097991164041,4.198823785198912,10.111481150488515,20.93486230734551,24.159398311158714,32.24948240338429,36.71343233609274,55.40092549994958,167,39.5,2.5,76
168,168,40.5,2.5,2.895629899733497,3.8416092918833114,6.938973626815953,16.05458169065647,30.70581497062703,38.95371921565611,50.60439711532783,57.23828674245667,83.8711672704008,168,40.5,2.5,76
169,169,41.5,2.5,1.5304411276613414,2.487422268831857,4.266628189570522,11.590124762455822,21.36664317167466,30.87185158124172,39.633033283608015,39.32939609883451,67.62499860728141,169,41.5,2.5,76
170,170,42.5,2.5,1.3658151344137448,2.2121989657611083,3.627600934867461,8.357664590021624,16.89270881598878,21.90604224429,28.63761566287144,28.255089818573577,44.19748986732462,170,42.5,2.5,76
171,171,43.5,2.5,1.1773018724848203,2.1043387455431426,3.5484189124197045,7.714698639201448,13.746971938755088,21.482502259454076,27.54775459816667,34.2870446406158,46.343945053212224,171,43.5,2.5,76
172,172,44.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,44.5,2.5,76
173,173,45.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,45.5,2.5,76
174,174,46.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174,46.5,2.5,76
175,175,47.5,2.5,0.7675417144697375,1.6665464092467717,2.9693024775342,6.541539184260081,14.42202133947807,19.21113600572368,31.405552017491736,36.16872376973997,49.51248304788183,175,47.5,2.5,76
176,176,48.5,2.5,1.107746332797663,2.365284062586801,4.739808966335119,9.87747801141446,18.41739697335506,25.70386038069536,33.137248493492315,37.56824523402187,63.07296519707088,176,48.5,2.5,10
177,177,49.5,2.5,1.9545219354861236,3.459957311480429,6.701324412546258,14.004708931407642,27.229969738486663,39.0355461366137,43.14658292211295,54.97991133707033,78.8244075104952,177,49.5,2.5,10
178,178,50.5,2.5,1.6490427431689645,3.009933727995428,4.4295186218251725,10.180356542158574,20.391274841160666,24.479607279216363,34.84817708745852,40.0591614914232,63.08981689971088,178,50.5,2.5,10
179,179,51.5,2.5,0.90541696228793,1.7478969988635966,2.853349215330136,7.66906659736415,16.469422365509725,22.42304538791677,27.79888892893904,34.314939865407645,52.2587365299297,179,51.5,2.5,10
180,180,52.5,2.5,0.7138400153168848,1.4684582999330855,2.3364481196257865,5.970698474595054,12.055294279688685,16.032228968374817,26.403461820818425,28.336178687943917,38.27673920352824,180,52.5,2.5,10
181,181,53.5,2.5,0.6659666171386976,1.3801768409075863,1.857911729660689,5.866585848798675,11.272607703072724,19.611862703197183,25.03696857652197,28.978621581282017,40.4020856531966,181,53.5,2.5,10
182,182,54.5,2.5,0.6206354872009229,1.413280529478948,1.9597114063280576,5.94721844856671,10.742534333742745,18.9220403215288,23.744542035523526,32.606077190809,39.40313773799684,182,54.5,2.5,10
183,183,55.5,2.5,0.5645938571972889,1.261160740876473,2.0006203569830245,5.957679576006145,12.155005694994008,17.990189705518127,27.86025477698649,27.77893226874553,38.303581475426206,183,55.5,2.5,10
184,184,56.5,2.5,0.6122953792997913,1.282211553981732,1.9542764207131067,5.158904152234212,10.256545895979295,15.745297592159504,22.37582931153626,24.68615828927181,35.485056656968055,184,56.5,2.5,10
185,185,57.5,2.5,0.9996803239399692,2.421093218537824,3.237327800713803,7.083309553394651,15.267235682213633,25.28735845621523,34.976865281867525,36.198941594093256,56.37936836655441,185,57.5,2.5,10
186,186,58.5,2.5,1.163219030996042,2.615254598509734,3.741576773862688,9.29488084918902,16.134381089456895,22.681214061048173,31.40380949053494,28.1143135157208,49.54349695032915,186,58.5,2.5,10
187,187,59.5,2.5,0.6006806312788066,1.3731452468840262,2.191786675326392,4.266715180081021,10.558109519039771,15.904018539331355,24.990997583626832,27.632849897749807,40.58379825328687,187,59.5,2.5,10
188,188,60.5,2.5,0.0134465314586473,0.0331641154203511,0.0443761264205139,0.1305191712966936,0.2939462137409528,0.4140531119417698,0.5536451969047825,0.7188819214032277,1.007955602718688,188,60.5,2.5,10
189,189,61.5,2.5,0.018968705679345,0.0358866295775015,0.0700106084602219,0.1500272868560802,0.3245111466792516,0.4833900130708086,0.5472096712131281,0.7639205830237493,0.9533842712278162,189,61.5,2.5,10
190,190,62.5,2.5,0.0171163377871219,0.0368107913977989,0.0745635322083769,0.2030129455755283,0.3648976380779911,0.4805810712478631,0.626231018304277,0.8202375790385796,1.0506120420756482,190,62.5,2.5,10
191,191,63.5,2.5,0.0282165541207863,0.0647928396990312,0.1423579874448421,0.3040062719355289,0.5696923800929204,0.8058809083342425,1.0903119861589727,1.1702746688789627,1.5044739731049452,191,63.5,2.5,10
192,192,0.5,3.5,0.3953937593678317,0.7097856436777563,1.5645126793933437,4.906820539145451,6.192213834350829,9.06737778664046,12.937500963178865,18.70801401589801,21.422906198115584,192,0.5,3.5,88
193,193,1.5,3.5,0.4096581548209974,0.818358017862019,1.752344221230068,3.99989506316362,6.614786209165048,9.16498611128956,14.572946655058464,17.740260048149022,19.58884362157412,193,1.5,3.5,88
194,194,2.5,3.5,0.5768792931283756,0.9806793943950278,2.5029555257749503,5.381897179455727,8.733205828866634,11.953699376741076,18.20763788718468,22.552249358410023,27.578646613910674,194,2.5,3.5,88
195,195,3.5,3.5,0.4904893738007267,0.9115460935329092,2.018847323575732,4.826454171701299,7.434329242100625,11.05622246315073,17.468722879429667,21.172226943393564,28.37658832021233,195,3.5,3.5,38
196,196,4.5,3.5,0.4434279682555448,0.8289412951111969,1.3317369785764854,3.58328333580111,5.773288844049015,8.727624754102177,12.99987645658557,17.990436649670052,20.430533517870693,196,4.5,3.5,38
197,197,5.5,3.5,0.3999519849679306,0.8382171815857881,1.260071164608885,2.7797954507891864,4.922260033110031,7.20636339247133,10.354237430992915,15.661764451914106,18.545353857703446,197,5.5,3.5,38
198,198,6.5,3.5,0.3995155370803498,0.755062819492963,1.137260644974267,2.7240782264342767,5.092644727448603,7.581396555923044,11.117602440944262,16.869092193922548,19.03753514059797,198,6.5,3.5,38
199,199,7.5,3.5,0.4276632321155493,0.8125574930725391,1.4957838256125735,3.503604776970062,5.595668676514944,8.136756082341943,12.745685654017093,17.775899175524096,19.30232549629929,199,7.5,3.5,38
200,200,8.5,3.5,0.4285825510190309,0.8323844058782475,1.3874300616375868,4.163394654403309,6.23720877784836,10.964771883005271,14.781591660451951,18.5050937543382,22.995948497042303,200,8.5,3.5,38
201,201,9.5,3.5,0.441829642249445,0.7711081780766171,1.5108971171129746,4.232867944088091,6.660749072941497,11.940089256012186,15.704413216546818,22.966262401397028,24.8961068271262,201,9.5,3.5,38
202,202,10.5,3.5,0.4444685869061336,0.7968069698120934,1.470059874664724,4.378433103183092,7.027108813842449,11.411076136400672,16.540750952251464,27.46958272122926,29.940116174080284,202,10.5,3.5,38
203,203,11.5,3.5,0.4255284361609905,0.7594000247266189,1.4253336084568022,3.940861023241963,6.451250225707808,11.588774609396433,15.60802435670551,26.37717809473673,26.87993004494872,203,11.5,3.5,24
204,204,12.5,3.5,0.4315403425042919,0.8507053664186108,1.6165759524548236,4.268229606471026,5.581194837181691,9.125055710105292,16.396744764523987,24.837148847142704,25.486637966665096,204,12.5,3.5,24
205,205,13.5,3.5,0.3942893918495137,0.8713003203957688,1.549347673208422,3.769739702046965,5.095031846854356,7.829180894052119,12.768304850638607,21.13315614537129,22.59059674365952,205,13.5,3.5,24
206,206,14.5,3.5,0.4013495042705373,0.7961838210420332,1.7947949344259044,5.458568920938164,8.04905668929181,8.558472758385939,13.209773898466729,23.016394505702493,25.289329264549128,206,14.5,3.5,24
207,207,15.5,3.5,0.4101274264924406,0.7900470254342457,2.1574175355852736,5.600370479053654,9.71061700670781,10.256446867564218,14.21708222123722,23.63125434019856,27.58130385361292,207,15.5,3.5,24
208,208,16.5,3.5,0.5100739624404708,0.9964170816134058,2.065842561354578,5.372984132586096,7.181746895537402,9.81306227088047,14.581871030042937,23.268943536276712,24.41119713557896,208,16.5,3.5,57
209,209,17.5,3.5,0.6127770267345602,1.1529503780720076,2.43270428610711,6.09669237465092,10.723384001227911,13.098932524749806,16.44551432162684,23.623363173603853,25.30508119296459,209,17.5,3.5,57
210,210,18.5,3.5,0.4904223876490121,0.9109835998398126,1.669052111407045,4.598705772318682,7.4827094620183745,10.164081652670468,15.241105885354411,21.23072703496421,23.620385050942176,210,18.5,3.5,99
211,211,19.5,3.5,0.4056903932555785,0.7714665403264253,1.5403605060333827,4.405479489769457,6.78441284602904,9.140972508977462,13.493782132380376,20.571490942961688,21.34623725723292,211,19.5,3.5,99
212,212,20.5,3.5,0.5316060514640264,0.82591145946354,1.610567356684489,4.58503138970684,5.59299459690844,9.13407051425716,14.317336472333745,20.39840063819265,21.296603900949133,212,20.5,3.5,99
213,213,21.5,3.5,0.4608904752770308,0.7777381310963625,1.6418718858428176,4.363423830470614,6.324600260391927,10.08469310634949,16.797784416614867,24.548261719012235,29.389958481055302,213,21.5,3.5,60
214,214,22.5,3.5,0.5942179023720419,0.8655390453700594,2.031960837655828,4.773042189781605,8.247555699511961,14.282010861733626,16.99538864938569,28.560441713249347,34.26884925642509,214,22.5,3.5,74
215,215,23.5,3.5,0.798487476397473,1.182603374239261,2.993750523298554,7.162202510199087,11.175295978549846,17.118882341514905,25.05628564711244,31.21070964045316,39.92168873505254,215,23.5,3.5,74
216,216,24.5,3.5,0.944626431479027,1.504791173559884,3.655943966781335,7.00333608458572,12.193386739801364,17.559680947583743,25.59506725403333,33.12020158084426,37.77903781795728,216,24.5,3.5,74
217,217,25.5,3.5,0.7404318181093745,1.073017659777894,2.071939861493785,5.923451856173536,9.356042169239338,14.743168389470668,21.178025623988542,30.949719344093403,34.679333755997774,217,25.5,3.5,74
218,218,26.5,3.5,0.0135148918958,0.0244409756203652,0.0376430140590955,0.1029715567019639,0.2562141043433256,0.3046610297052927,0.465990682037332,0.6269187876777967,0.7190006018933912,218,26.5,3.5,74
219,219,27.5,3.5,0.4380745853734914,0.8990195818610357,1.529060086023161,4.373535434515644,8.62645991930416,10.739856074089364,16.80751127149525,23.04126277308197,25.519713679753792,219,27.5,3.5,74
220,220,28.5,3.5,0.452539894726033,1.195532018504933,1.5156730344020943,4.000192240112332,7.219540721601646,11.253286719879917,14.321511662619924,22.12701402502418,24.78155404570968,220,28.5,3.5,74
221,221,29.5,3.5,0.4864420556165998,1.2419460355444678,1.3047119768044777,4.031917861075071,7.206651516254863,10.245421193278316,17.51044502626624,24.318040317707336,23.19576443034496,221,29.5,3.5,74
222,222,30.5,3.5,0.5518379967822294,1.244535662057462,1.4621796973070933,3.9198136885821713,7.261243352500924,11.158647563941082,15.319742095300512,23.65786864824226,21.964330016548068,222,30.5,3.5,74
223,223,31.5,3.5,0.5829420099557246,1.2303932082542264,1.498401654757992,4.3308676567922735,7.2991056464456605,12.00385369924542,16.196392121264488,26.576135720310656,32.3466247800394,223,31.5,3.5,74
224,224,32.5,3.5,0.5862544708505225,1.625101065265813,1.462569623551847,4.906938673219433,8.106270732566777,14.929717468408183,22.543586790668822,28.72119246248813,34.79319037736868,224,32.5,3.5,92
225,225,33.5,3.5,0.6504553542864108,1.7759817626166057,1.756407995250622,4.615727104049017,13.092742044759516,17.585825232268267,24.343391534941777,38.09810143948822,38.28298843546981,225,33.5,3.5,92
226,226,34.5,3.5,0.6306169382580361,1.555510539489369,2.487919206789169,5.463877952073999,11.44160661196812,17.878474013491655,25.602746806342463,44.36252462759797,44.6877171628112,226,34.5,3.5,92
227,227,35.5,3.5,0.4889138707053581,0.8192479052269299,1.8701458809611315,4.978790171659129,10.12070021332419,11.284731251181553,19.03122211546572,21.10400599862082,31.90827774874202,227,35.5,3.5,92
228,228,36.5,3.5,0.8992010171226572,1.7188115730707174,3.258095325820868,9.156690138591856,19.519037603834345,22.214961081607093,30.692269002980503,36.54850467587613,48.84508713722814,228,36.5,3.5,92
229,229,37.5,3.5,0.81989928013392,1.6971736334960918,3.005358212174865,8.833219610861471,19.405988586975653,24.27834922734601,34.37735021102178,38.814436635581735,59.9201902329122,229,37.5,3.5,92
230,230,38.5,3.5,0.8067648496917218,1.901752477177947,2.975117120956798,8.617855687643537,16.68220880608441,23.30010835507281,31.37135471079105,35.98692511393876,57.620356281431306,230,38.5,3.5,92
